idlojista,idsku,lojista,cluster,mundo,idcompra,qtd_sku,qtd_pedidos_colocados,qtd_itens_colocados,qtd_itens_aprovados,qtd_pedidos_aprovados,valorcolocado,valoraprovado,taxa_aprovacao
30976,13323374,10Estrela,AAA,Móveis,229312737,5,5,5,5,5,2822.4600,2822.4600,1.00000000
30976,14945981,10Estrela,AAA,Móveis,226364036,1,1,1,1,1,117.9500,117.9500,1.00000000
30976,1504012109,10Estrela,AAA,Móveis,226011282,7,7,7,4,4,1034.6200,568.6500,0.54962208
30976,1504710950,10Estrela,AAA,Móveis,227874946,1,1,1,1,1,262.7100,262.7100,1.00000000
10138,5063118,MegaMamute,AAA,Tecnologia,227110861,4,4,4,3,3,5393.4400,4013.0700,0.74406501
10138,14486854,MegaMamute,AAA,Tecnologia,226062064,3,3,3,2,2,511.1200,345.2600,0.67549695
10138,1500044038,MegaMamute,AAA,Tecnologia,227708324,9,9,9,7,7,5039.3600,3900.9400,0.77409433
10138,1503720238,MegaMamute,AAA,Tecnologia,227768325,2,2,2,2,2,3055.6700,3055.6700,1.00000000
30976,1778715,10Estrela,AAA,Móveis,227711695,1,1,1,1,1,770.0200,770.0200,1.00000000
30976,9051329,10Estrela,AAA,Móveis,229405322,2,2,2,1,1,273.7000,142.2200,0.51962002
30976,9210976,10Estrela,AAA,Móveis,229261578,1,1,1,1,1,83.9500,83.9500,1.00000000
30976,10014863,10Estrela,AAA,Móveis,229297296,1,1,1,1,1,46.1700,46.1700,1.00000000
30976,10459002,10Estrela,AAA,Móveis,225733335,3,3,3,1,1,4322.0200,1489.9000,0.34472307
30976,11929139,10Estrela,AAA,Móveis,229547766,4,4,4,4,4,883.7000,883.7000,1.00000000
30976,14944830,10Estrela,AAA,Móveis,226084807,2,2,2,2,2,294.2700,294.2700,1.00000000
30976,1501023267,10Estrela,AAA,Móveis,226067477,1,1,1,0,0,3846.5300,0.0000,0E-8
30976,1502899145,10Estrela,AAA,Móveis,228695894,4,4,4,3,3,1432.6500,1057.4400,0.73810072
10138,1503968080,MegaMamute,AAA,Tecnologia,227587598,3,3,3,2,2,3247.0300,2176.4800,0.67029870
10138,1504613083,MegaMamute,AAA,Tecnologia,228096431,1,1,1,1,1,422.5100,422.5100,1.00000000
10138,1504643068,MegaMamute,AAA,Tecnologia,226362815,6,6,6,5,5,13412.0100,11193.4300,0.83458259
30976,17767,10Estrela,AAA,Móveis,225543877,1,1,1,1,1,1008.5300,1008.5300,1.00000000
30976,5186233,10Estrela,AAA,Móveis,228436464,2,2,2,1,1,302.8000,153.9000,0.50825627
30976,5692816,10Estrela,AAA,Móveis,227578216,1,1,1,0,0,161.7500,0.0000,0E-8
30976,6410175,10Estrela,AAA,Móveis,229574641,6,4,6,4,3,256.9400,170.3600,0.66303417
30976,6604088,10Estrela,AAA,Móveis,226699554,3,3,3,1,1,149.5800,48.9000,0.32691536
30976,7313593,10Estrela,AAA,Móveis,226913038,1,1,1,1,1,262.2900,262.2900,1.00000000
30976,8006882,10Estrela,AAA,Móveis,229543602,1,1,1,1,1,179.2200,179.2200,1.00000000
30976,8479212,10Estrela,AAA,Móveis,228804981,13,13,13,12,12,6688.5600,6165.5700,0.92180828
30976,11020862,10Estrela,AAA,Móveis,227605314,4,4,4,3,3,657.3100,488.4100,0.74304362
30976,12832373,10Estrela,AAA,Móveis,227575169,1,1,1,1,1,31.6000,31.6000,1.00000000
30976,13221757,10Estrela,AAA,Móveis,226440064,1,1,1,1,1,331.4000,331.4000,1.00000000
30976,14945171,10Estrela,AAA,Móveis,228123882,1,1,1,1,1,184.4500,184.4500,1.00000000
30976,1500396743,10Estrela,AAA,Móveis,228777128,3,3,3,1,1,291.8500,87.0500,0.29826966
30976,1500479901,10Estrela,AAA,Móveis,227497313,1,1,1,0,0,120.9500,0.0000,0E-8
30976,1502798495,10Estrela,AAA,Móveis,227639736,1,1,1,1,1,367.1600,367.1600,1.00000000
30976,1504186403,10Estrela,AAA,Móveis,227609184,1,1,1,0,0,77.0600,0.0000,0E-8
10138,1501209746,MegaMamute,AAA,Tecnologia,225569074,200,197,200,113,112,233036.1700,131385.1900,0.56379741
10138,1501220284,MegaMamute,AAA,Tecnologia,225681448,1,1,1,1,1,2112.0200,2112.0200,1.00000000
10138,1504709763,MegaMamute,AAA,Tecnologia,227578692,5,4,5,5,4,3669.0800,3669.0800,1.00000000
30976,7146552,10Estrela,AAA,Móveis,228535858,1,1,1,1,1,1391.7200,1391.7200,1.00000000
30976,8042329,10Estrela,AAA,Móveis,227607928,15,15,15,14,14,1682.5700,1581.9700,0.94021051
30976,8199666,10Estrela,AAA,Móveis,225525664,2,2,2,2,2,172.2300,172.2300,1.00000000
30976,12466414,10Estrela,AAA,Móveis,226080426,4,4,4,2,2,1355.9200,676.4800,0.49890849
30976,12623182,10Estrela,AAA,Móveis,226543395,2,2,2,1,1,120.9100,48.3000,0.39947068
30976,14703881,10Estrela,AAA,Móveis,226823660,1,1,1,1,1,1643.3200,1643.3200,1.00000000
30976,14946117,10Estrela,AAA,Móveis,226307316,1,1,1,0,0,571.8700,0.0000,0E-8
30976,1500487512,10Estrela,AAA,Móveis,225420857,1,1,1,1,1,333.0000,333.0000,1.00000000
30976,1500632161,10Estrela,AAA,Móveis,228646257,7,7,7,5,5,1302.1800,888.9400,0.68265524
30976,1501640828,10Estrela,AAA,Móveis,225821031,1,1,1,1,1,175.8200,175.8200,1.00000000
30976,1501802717,10Estrela,AAA,Móveis,226155086,1,1,1,1,1,52.9100,52.9100,1.00000000
30976,1503221201,10Estrela,AAA,Móveis,229148502,1,1,1,0,0,629.9000,0.0000,0E-8
30976,1503362117,10Estrela,AAA,Móveis,226777916,9,9,9,6,6,1489.1100,1002.6700,0.67333508
10138,11839846,MegaMamute,AAA,Tecnologia,225817763,7,7,7,5,5,7732.9400,5498.2000,0.71101030
10138,1504643210,MegaMamute,AAA,Tecnologia,228340996,1,1,1,0,0,151.5600,0.0000,0E-8
30976,2437739,10Estrela,AAA,Móveis,227573282,4,2,4,4,2,947.1600,947.1600,1.00000000
30976,3829491,10Estrela,AAA,Móveis,226089037,3,3,3,3,3,253.1100,253.1100,1.00000000
30976,7684222,10Estrela,AAA,Móveis,229703275,1,1,1,0,0,431.5200,0.0000,0E-8
30976,8210206,10Estrela,AAA,Móveis,227060341,3,3,3,0,0,302.7000,0.0000,0E-8
30976,11634464,10Estrela,AAA,Móveis,229293176,1,1,1,1,1,187.9200,187.9200,1.00000000
30976,12715391,10Estrela,AAA,Móveis,229467469,6,5,6,5,4,1361.9600,1140.0600,0.83707304
30976,12871034,10Estrela,AAA,Móveis,228521331,2,1,2,2,1,117.8000,117.8000,1.00000000
30976,12902063,10Estrela,AAA,Móveis,225530321,5,5,5,5,5,721.5600,721.5600,1.00000000
30976,13738099,10Estrela,AAA,Móveis,229496618,4,4,4,4,4,1065.0300,1065.0300,1.00000000
30976,13843385,10Estrela,AAA,Móveis,227571047,1,1,1,0,0,473.6200,0.0000,0E-8
30976,1500473598,10Estrela,AAA,Móveis,228562836,6,6,6,5,5,14555.3300,12163.2000,0.83565264
30976,1500820683,10Estrela,AAA,Móveis,229330396,2,2,2,1,1,350.8900,172.4800,0.49155006
30976,1502011000,10Estrela,AAA,Móveis,228663370,2,2,2,1,1,141.8000,74.9000,0.52820874
10138,55000829,MegaMamute,AAA,Tecnologia,228230495,4,4,4,0,0,7754.6400,0.0000,0E-8
10138,55006494,MegaMamute,AAA,Tecnologia,229440259,4,4,4,0,0,10323.5800,0.0000,0E-8
30976,21608,10Estrela,AAA,Móveis,226762798,18,13,18,13,10,1035.4900,763.8300,0.73765077
30976,68849,10Estrela,AAA,Móveis,229485826,1,1,1,1,1,737.7500,737.7500,1.00000000
30976,2336534,10Estrela,AAA,Móveis,225402922,18,18,18,12,12,39229.6800,26069.2700,0.66452925
30976,6168401,10Estrela,AAA,Móveis,227439651,1,1,1,1,1,95.9000,95.9000,1.00000000
30976,7834632,10Estrela,AAA,Móveis,227327167,1,1,1,0,0,303.1900,0.0000,0E-8
30976,8918977,10Estrela,AAA,Móveis,228100868,3,3,3,3,3,1601.6500,1601.6500,1.00000000
30976,11250332,10Estrela,AAA,Móveis,226060173,1,1,1,1,1,99.9000,99.9000,1.00000000
30976,12043345,10Estrela,AAA,Móveis,226741791,2,2,2,2,2,77.2200,77.2200,1.00000000
30976,12715763,10Estrela,AAA,Móveis,228834432,2,2,2,1,1,721.1500,364.9000,0.50599737
30976,12736511,10Estrela,AAA,Móveis,228741259,1,1,1,0,0,85.8800,0.0000,0E-8
30976,13177680,10Estrela,AAA,Móveis,226450220,1,1,1,1,1,459.9000,459.9000,1.00000000
30976,13193514,10Estrela,AAA,Móveis,229433037,1,1,1,1,1,1147.7200,1147.7200,1.00000000
30976,14147726,10Estrela,AAA,Móveis,227337820,1,1,1,0,0,632.0600,0.0000,0E-8
30976,1500931863,10Estrela,AAA,Móveis,227488222,10,10,10,9,9,2215.2700,1971.3700,0.88990055
30976,1504089140,10Estrela,AAA,Móveis,228268570,4,4,4,4,4,1698.0900,1698.0900,1.00000000
30976,1504256396,10Estrela,AAA,Móveis,229302376,12,12,12,9,9,5503.9100,4096.7600,0.74433630
10138,55000831,MegaMamute,AAA,Tecnologia,228167130,3,3,3,1,1,5809.1400,1922.9000,0.33101285
10138,1500430540,MegaMamute,AAA,Tecnologia,229653304,1,1,1,0,0,390.7300,0.0000,0E-8
10138,1501894441,MegaMamute,AAA,Tecnologia,227973078,182,158,182,100,95,199292.8100,109726.1300,0.55057746
10138,1504715869,MegaMamute,AAA,Tecnologia,228018460,13,13,13,11,11,24352.2000,20536.5600,0.84331436
30976,4474540,10Estrela,AAA,Móveis,227190221,2,2,2,2,2,257.8400,257.8400,1.00000000
30976,5084028,10Estrela,AAA,Móveis,226462059,1,1,1,1,1,943.2900,943.2900,1.00000000
30976,8335516,10Estrela,AAA,Móveis,229375047,1,1,1,1,1,159.9000,159.9000,1.00000000
30976,11197722,10Estrela,AAA,Móveis,225763189,1,1,1,1,1,47.7200,47.7200,1.00000000
30976,11719925,10Estrela,AAA,Móveis,227329193,2,2,2,1,1,463.9000,225.0700,0.48516922
30976,12402179,10Estrela,AAA,Móveis,225488187,4,3,4,4,3,1100.4700,1100.4700,1.00000000
30976,12758415,10Estrela,AAA,Móveis,227507674,1,1,1,1,1,1036.1100,1036.1100,1.00000000
30976,13471459,10Estrela,AAA,Móveis,225725160,1,1,1,0,0,73.9000,0.0000,0E-8
30976,1500407578,10Estrela,AAA,Móveis,225609370,1,1,1,1,1,534.8900,534.8900,1.00000000
30976,1500411281,10Estrela,AAA,Móveis,226739324,1,1,1,1,1,108.4300,108.4300,1.00000000
30976,1504007918,10Estrela,AAA,Móveis,225535327,2,2,2,0,0,273.5300,0.0000,0E-8
10138,13703496,MegaMamute,AAA,Tecnologia,225849355,4,4,4,3,3,2571.8300,1914.1100,0.74425992
10138,1500057170,MegaMamute,AAA,Tecnologia,226450811,7,7,7,3,3,10226.3400,4291.3400,0.41963596
10138,1500909173,MegaMamute,AAA,Tecnologia,227853689,9,9,9,8,8,4002.0800,3506.1900,0.87609193
30976,9051403,10Estrela,AAA,Móveis,229659703,2,2,2,2,2,578.5000,578.5000,1.00000000
30976,9929943,10Estrela,AAA,Móveis,226039863,9,8,9,7,6,2066.7600,1578.7600,0.76388163
30976,12262144,10Estrela,AAA,Móveis,227564851,1,1,1,1,1,48.9000,48.9000,1.00000000
30976,14225450,10Estrela,AAA,Móveis,226926493,1,1,1,1,1,131.4600,131.4600,1.00000000
30976,1500943761,10Estrela,AAA,Móveis,227864419,1,1,1,1,1,78.4400,78.4400,1.00000000
30976,1502697800,10Estrela,AAA,Móveis,227645057,2,2,2,1,1,769.2300,379.3300,0.49312949
30976,1504432071,10Estrela,AAA,Móveis,227344785,1,1,1,1,1,210.0900,210.0900,1.00000000
30976,1504508690,10Estrela,AAA,Móveis,227321206,2,1,2,2,1,109.2000,109.2000,1.00000000
30976,1504656993,10Estrela,AAA,Móveis,228174111,10,10,10,7,7,2423.9300,1697.2900,0.70022237
30976,11956866,10Estrela,AAA,Móveis,225704644,4,2,4,0,0,176.6000,0.0000,0E-8
30976,13205221,10Estrela,AAA,Móveis,226051098,1,1,1,1,1,330.7200,330.7200,1.00000000
30976,14944507,10Estrela,AAA,Móveis,227712057,4,4,4,4,4,2160.9100,2160.9100,1.00000000
30976,1500451821,10Estrela,AAA,Móveis,228013984,1,1,1,0,0,1382.5100,0.0000,0E-8
10138,14132352,MegaMamute,AAA,Tecnologia,225864165,1,1,1,1,1,930.5600,930.5600,1.00000000
10138,55007169,MegaMamute,AAA,Tecnologia,229673185,1,1,1,0,0,1179.4400,0.0000,0E-8
10138,1500976874,MegaMamute,AAA,Tecnologia,225931566,197,178,197,114,107,130828.0800,75487.2800,0.57699601
10138,1503742786,MegaMamute,AAA,Tecnologia,226649178,116,116,116,58,58,258154.0800,128643.0800,0.49831899
30976,4829100,10Estrela,AAA,Móveis,228459918,2,2,2,2,2,260.1000,260.1000,1.00000000
30976,6347258,10Estrela,AAA,Móveis,225485729,11,11,11,9,9,8895.4500,7280.0500,0.81840154
30976,11743742,10Estrela,AAA,Móveis,228618962,2,1,2,2,1,99.8000,99.8000,1.00000000
30976,12625011,10Estrela,AAA,Móveis,225429438,1,1,1,1,1,65.2600,65.2600,1.00000000
30976,14946715,10Estrela,AAA,Móveis,226597872,1,1,1,0,0,556.6800,0.0000,0E-8
30976,1500411362,10Estrela,AAA,Móveis,228785304,1,1,1,1,1,83.8700,83.8700,1.00000000
30976,1500980965,10Estrela,AAA,Móveis,226813716,1,1,1,1,1,91.6000,91.6000,1.00000000
30976,1504241127,10Estrela,AAA,Móveis,229570213,1,1,1,1,1,119.3800,119.3800,1.00000000
10138,1503748414,MegaMamute,AAA,Tecnologia,227881705,6,6,6,6,6,2836.5900,2836.5900,1.00000000
10138,1504643067,MegaMamute,AAA,Tecnologia,227115466,12,12,12,11,11,36378.5600,33369.6500,0.91728892
10138,1504685070,MegaMamute,AAA,Tecnologia,229239439,2,2,2,1,1,4985.6600,2492.8300,0.50000000
30976,4941430,10Estrela,AAA,Móveis,227732017,1,1,1,0,0,44.3700,0.0000,0E-8
30976,6520785,10Estrela,AAA,Móveis,228821047,1,1,1,1,1,1472.8100,1472.8100,1.00000000
30976,10885439,10Estrela,AAA,Móveis,228303045,7,7,7,6,6,848.5300,727.2000,0.85701154
30976,13905805,10Estrela,AAA,Móveis,227129369,2,2,2,2,2,1948.4800,1948.4800,1.00000000
10138,13880411,MegaMamute,AAA,Tecnologia,225425741,3,3,3,2,2,1987.4100,1322.3700,0.66537353
10138,14536925,MegaMamute,AAA,Tecnologia,225800695,3,3,3,3,3,2122.3500,2122.3500,1.00000000
10138,1500203426,MegaMamute,AAA,Tecnologia,226251788,175,173,175,100,98,220925.7900,126114.0300,0.57084340
10138,1503989677,MegaMamute,AAA,Tecnologia,226690325,2,2,2,2,2,527.8900,527.8900,1.00000000
10138,1504685021,MegaMamute,AAA,Tecnologia,228160977,22,20,22,12,10,47480.3700,25841.4400,0.54425524
10138,1504715544,MegaMamute,AAA,Tecnologia,228708022,21,21,21,19,19,10322.7600,9361.1200,0.90684274
30976,7138851,10Estrela,AAA,Móveis,229710052,1,1,1,1,1,141.8700,141.8700,1.00000000
30976,9089308,10Estrela,AAA,Móveis,228288001,4,4,4,1,1,279.1900,70.5500,0.25269530
30976,10430818,10Estrela,AAA,Móveis,229287320,5,5,5,5,5,413.7400,413.7400,1.00000000
30976,11400438,10Estrela,AAA,Móveis,227801258,2,2,2,2,2,388.1500,388.1500,1.00000000
30976,13519188,10Estrela,AAA,Móveis,226776146,1,1,1,1,1,133.2200,133.2200,1.00000000
30976,15050782,10Estrela,AAA,Móveis,226767283,1,1,1,1,1,551.7100,551.7100,1.00000000
30976,1500077933,10Estrela,AAA,Móveis,226154844,2,2,2,1,1,111.4400,59.0000,0.52943288
30976,1500300591,10Estrela,AAA,Móveis,228664558,1,1,1,1,1,191.3500,191.3500,1.00000000
30976,1500411167,10Estrela,AAA,Móveis,227708908,1,1,1,1,1,84.6900,84.6900,1.00000000
30976,1501667270,10Estrela,AAA,Móveis,229196316,1,1,1,0,0,275.6100,0.0000,0E-8
10138,13832333,MegaMamute,AAA,Tecnologia,226536226,17,17,17,14,14,24517.2900,20216.4100,0.82457768
10138,1501591896,MegaMamute,AAA,Tecnologia,228920995,1,1,1,1,1,880.6200,880.6200,1.00000000
30976,1956788,10Estrela,AAA,Móveis,227946553,1,1,1,1,1,131.7500,131.7500,1.00000000
30976,7858637,10Estrela,AAA,Móveis,227888410,1,1,1,0,0,105.6700,0.0000,0E-8
30976,7979921,10Estrela,AAA,Móveis,226483022,1,1,1,1,1,57.3200,57.3200,1.00000000
30976,8355318,10Estrela,AAA,Móveis,228271593,1,1,1,1,1,180.9000,180.9000,1.00000000
30976,10108117,10Estrela,AAA,Móveis,226750307,2,2,2,2,2,322.0900,322.0900,1.00000000
30976,10380023,10Estrela,AAA,Móveis,225523484,1,1,1,1,1,241.1900,241.1900,1.00000000
30976,11535892,10Estrela,AAA,Móveis,227335045,2,2,2,2,2,244.9500,244.9500,1.00000000
30976,12604188,10Estrela,AAA,Móveis,225810188,5,3,5,3,2,399.5400,213.1800,0.53356360
30976,13109011,10Estrela,AAA,Móveis,229547386,3,3,3,3,3,502.6800,502.6800,1.00000000
30976,1500411475,10Estrela,AAA,Móveis,227580025,1,1,1,0,0,188.3200,0.0000,0E-8
30976,1500459286,10Estrela,AAA,Móveis,226544376,1,1,1,1,1,179.0900,179.0900,1.00000000
10138,14628841,MegaMamute,AAA,Tecnologia,229298648,9,9,9,3,3,4281.0100,1516.3700,0.35420847
10138,14722981,MegaMamute,AAA,Tecnologia,229224663,9,9,9,8,8,9876.8100,8833.7800,0.89439607
30976,2361005,10Estrela,AAA,Móveis,228621096,7,7,7,7,7,728.0400,728.0400,1.00000000
30976,5691931,10Estrela,AAA,Móveis,227281141,1,1,1,1,1,47.0300,47.0300,1.00000000
30976,10066853,10Estrela,AAA,Móveis,227468846,1,1,1,1,1,1291.2200,1291.2200,1.00000000
30976,11021152,10Estrela,AAA,Móveis,227061888,5,5,5,4,4,322.9800,263.3400,0.81534460
30976,11136929,10Estrela,AAA,Móveis,229420065,1,1,1,1,1,64.5900,64.5900,1.00000000
30976,12115505,10Estrela,AAA,Móveis,226616690,3,3,3,2,2,3285.3800,2115.4800,0.64390725
30976,12743607,10Estrela,AAA,Móveis,226321509,3,3,3,2,2,264.3600,183.8000,0.69526403
30976,13223044,10Estrela,AAA,Móveis,227270455,7,7,7,5,5,2543.0100,1825.0000,0.71765349
30976,14944945,10Estrela,AAA,Móveis,226680782,4,4,4,3,3,2711.2900,2030.4200,0.74887600
30976,1500281609,10Estrela,AAA,Móveis,227333884,2,2,2,1,1,3169.6900,1549.3700,0.48880805
30976,1500410778,10Estrela,AAA,Móveis,226459767,1,1,1,1,1,74.9600,74.9600,1.00000000
30976,1504005676,10Estrela,AAA,Móveis,226056980,3,3,3,2,2,551.2400,363.5200,0.65945867
30976,1504005742,10Estrela,AAA,Móveis,225816475,6,6,6,2,2,4527.5400,1459.1600,0.32228539
30976,1504384441,10Estrela,AAA,Móveis,229708566,34,34,34,23,23,5996.6300,3950.8800,0.65885005
30976,1504815414,10Estrela,AAA,Móveis,229678462,1,1,1,1,1,576.9900,576.9900,1.00000000
10138,1504627704,MegaMamute,AAA,Tecnologia,226287222,41,40,41,25,24,50280.8100,30650.5000,0.60958644
30976,1956752,10Estrela,AAA,Móveis,226081766,1,1,1,1,1,110.4100,110.4100,1.00000000
30976,11788825,10Estrela,AAA,Móveis,226833290,1,1,1,1,1,123.2600,123.2600,1.00000000
30976,11823568,10Estrela,AAA,Móveis,226476362,1,1,1,1,1,236.4900,236.4900,1.00000000
30976,12885157,10Estrela,AAA,Móveis,225851085,1,1,1,1,1,88.2900,88.2900,1.00000000
30976,14131098,10Estrela,AAA,Móveis,229585133,1,1,1,1,1,167.9000,167.9000,1.00000000
30976,15032725,10Estrela,AAA,Móveis,228691489,2,2,2,1,1,1581.9300,799.1900,0.50519935
30976,1500396765,10Estrela,AAA,Móveis,225846835,1,1,1,1,1,253.8900,253.8900,1.00000000
30976,1500504267,10Estrela,AAA,Móveis,229361506,5,5,5,4,4,1811.3600,1451.9000,0.80155242
30976,1500783336,10Estrela,AAA,Móveis,227563810,2,2,2,1,1,783.1600,391.5800,0.50000000
30976,1502313101,10Estrela,AAA,Móveis,225531250,1,1,1,1,1,367.0900,367.0900,1.00000000
30976,1502857574,10Estrela,AAA,Móveis,226168771,3,2,3,0,0,281.7000,0.0000,0E-8
10138,12731661,MegaMamute,AAA,Tecnologia,229123356,8,8,8,7,7,16888.7300,14830.1800,0.87811102
10138,14826447,MegaMamute,AAA,Tecnologia,226907805,3,3,3,2,2,665.8100,444.8900,0.66819363
10138,15081789,MegaMamute,AAA,Tecnologia,228838565,6,6,6,1,1,3229.1200,518.2400,0.16048955
30976,8332864,10Estrela,AAA,Móveis,226666934,24,22,24,21,19,1811.8700,1605.3200,0.88600176
30976,8589303,10Estrela,AAA,Móveis,225603574,3,3,3,2,2,108.5100,71.9100,0.66270390
30976,10306988,10Estrela,AAA,Móveis,229706011,1,1,1,1,1,179.1000,179.1000,1.00000000
30976,12596244,10Estrela,AAA,Móveis,225684537,1,1,1,1,1,372.7500,372.7500,1.00000000
30976,13371574,10Estrela,AAA,Móveis,226475689,1,1,1,1,1,142.3200,142.3200,1.00000000
30976,1500557936,10Estrela,AAA,Móveis,227789315,1,1,1,1,1,834.7400,834.7400,1.00000000
30976,1500934559,10Estrela,AAA,Móveis,228478413,1,1,1,1,1,415.4900,415.4900,1.00000000
30976,1502800664,10Estrela,AAA,Móveis,226479751,3,3,3,0,0,668.3200,0.0000,0E-8
30976,1504635197,10Estrela,AAA,Móveis,228774741,1,1,1,1,1,287.8000,287.8000,1.00000000
10138,1500269903,MegaMamute,AAA,Tecnologia,229117167,5,5,5,3,3,8687.7000,5212.6200,0.60000000
30976,6943521,10Estrela,AAA,Móveis,225859501,1,1,1,1,1,980.8500,980.8500,1.00000000
30976,11448145,10Estrela,AAA,Móveis,228496936,2,2,2,0,0,166.9100,0.0000,0E-8
30976,15373438,10Estrela,AAA,Móveis,226618657,1,1,1,0,0,1594.5200,0.0000,0E-8
30976,1500560213,10Estrela,AAA,Móveis,226819387,1,1,1,1,1,54.7500,54.7500,1.00000000
30976,1501863850,10Estrela,AAA,Móveis,228484725,1,1,1,1,1,134.9000,134.9000,1.00000000
30976,1501929727,10Estrela,AAA,Móveis,227532615,1,1,1,1,1,139.3400,139.3400,1.00000000
30976,1504203308,10Estrela,AAA,Móveis,228513120,1,1,1,1,1,322.0600,322.0600,1.00000000
10138,15373438,MegaMamute,AAA,Tecnologia,227564169,113,113,113,71,71,173799.2400,108879.3600,0.62646626
10138,1502406321,MegaMamute,AAA,Tecnologia,225965892,64,62,64,21,21,54624.7500,17727.9100,0.32453988
10138,1503968079,MegaMamute,AAA,Tecnologia,227195630,8,8,8,1,1,8773.6100,1063.7000,0.12123858
30976,10213024,10Estrela,AAA,Móveis,225561040,3,3,3,2,2,2754.3000,1845.6000,0.67007951
30976,11966102,10Estrela,AAA,Móveis,229285911,1,1,1,1,1,65.5700,65.5700,1.00000000
30976,13351165,10Estrela,AAA,Móveis,228186723,1,1,1,1,1,68.7800,68.7800,1.00000000
30976,14767763,10Estrela,AAA,Móveis,226827778,1,1,1,1,1,924.9300,924.9300,1.00000000
30976,14944849,10Estrela,AAA,Móveis,228578931,1,1,1,1,1,288.9000,288.9000,1.00000000
30976,14945265,10Estrela,AAA,Móveis,225996777,3,3,3,0,0,1722.4400,0.0000,0E-8
30976,1500411282,10Estrela,AAA,Móveis,227601845,1,1,1,1,1,233.9000,233.9000,1.00000000
30976,1500802991,10Estrela,AAA,Móveis,229285031,1,1,1,1,1,183.7700,183.7700,1.00000000
30976,1501508351,10Estrela,AAA,Móveis,227576634,2,2,2,2,2,1075.6500,1075.6500,1.00000000
30976,1501567737,10Estrela,AAA,Móveis,225998841,1,1,1,0,0,77.1600,0.0000,0E-8
30976,1504007841,10Estrela,AAA,Móveis,226780444,15,15,15,11,11,2041.2700,1464.9900,0.71768556
10138,14594293,MegaMamute,AAA,Tecnologia,226712715,1,1,1,1,1,240.9400,240.9400,1.00000000
10138,1504137501,MegaMamute,AAA,Tecnologia,228236324,2,2,2,1,1,2412.4800,1223.4800,0.50714617
30976,7057117,10Estrela,AAA,Móveis,228668087,9,9,9,8,8,1831.1000,1632.8300,0.89172082
30976,9283797,10Estrela,AAA,Móveis,227897076,2,2,2,1,1,468.2600,234.1300,0.50000000
30976,10600003,10Estrela,AAA,Móveis,226051509,1,1,1,1,1,180.9000,180.9000,1.00000000
30976,13518869,10Estrela,AAA,Móveis,226313722,2,2,2,1,1,360.1600,180.0800,0.50000000
30976,1500407778,10Estrela,AAA,Móveis,226456658,1,1,1,1,1,1426.6400,1426.6400,1.00000000
30976,1500411306,10Estrela,AAA,Móveis,227208335,1,1,1,1,1,104.9000,104.9000,1.00000000
30976,1503493397,10Estrela,AAA,Móveis,226754502,1,1,1,0,0,94.6000,0.0000,0E-8
30976,1504315042,10Estrela,AAA,Móveis,226515160,1,1,1,1,1,103.3400,103.3400,1.00000000
30976,2063389,10Estrela,AAA,Móveis,227651527,8,7,8,6,5,346.5300,260.8500,0.75274868
30976,6563367,10Estrela,AAA,Móveis,229532702,1,1,1,0,0,116.1500,0.0000,0E-8
30976,9009789,10Estrela,AAA,Móveis,225666858,4,4,4,4,4,1406.0800,1406.0800,1.00000000
30976,11207655,10Estrela,AAA,Móveis,226883993,2,2,2,2,2,180.5000,180.5000,1.00000000
30976,11437193,10Estrela,AAA,Móveis,229169719,14,14,14,11,11,17977.6500,13804.9400,0.76789458
30976,11651319,10Estrela,AAA,Móveis,229330887,2,2,2,1,1,1574.8600,799.6100,0.50773402
30976,12990594,10Estrela,AAA,Móveis,228423920,54,54,54,42,42,6486.2400,5044.4000,0.77770789
30976,13115924,10Estrela,AAA,Móveis,228040010,2,2,2,0,0,250.5500,0.0000,0E-8
30976,1500997420,10Estrela,AAA,Móveis,228930333,1,1,1,1,1,173.9000,173.9000,1.00000000
30976,1501660219,10Estrela,AAA,Móveis,228770162,1,1,1,1,1,304.3500,304.3500,1.00000000
30976,1502738121,10Estrela,AAA,Móveis,226696483,1,1,1,0,0,511.5500,0.0000,0E-8
30976,1502769466,10Estrela,AAA,Móveis,227458228,1,1,1,1,1,463.5500,463.5500,1.00000000
30976,1503275060,10Estrela,AAA,Móveis,225983183,1,1,1,1,1,495.3700,495.3700,1.00000000
30976,1504148470,10Estrela,AAA,Móveis,229162698,1,1,1,1,1,193.3200,193.3200,1.00000000
10138,1776737,MegaMamute,AAA,Tecnologia,228033290,16,14,16,12,10,11726.4500,8811.8600,0.75145163
10138,1500206372,MegaMamute,AAA,Tecnologia,226613862,2,2,2,2,2,339.6500,339.6500,1.00000000
10138,1504620594,MegaMamute,AAA,Tecnologia,227124526,20,18,20,15,13,9614.3700,7196.0000,0.74846298
30976,7498405,10Estrela,AAA,Móveis,225786735,1,1,1,1,1,139.9600,139.9600,1.00000000
30976,11929134,10Estrela,AAA,Móveis,229611481,1,1,1,1,1,125.6200,125.6200,1.00000000
30976,1504490418,10Estrela,AAA,Móveis,227534698,1,1,1,0,0,305.8800,0.0000,0E-8
10138,1504633817,MegaMamute,AAA,Tecnologia,229286882,168,167,168,125,125,147659.5700,109714.0200,0.74302004
30976,9040272,10Estrela,AAA,Móveis,227928345,1,1,1,1,1,132.9000,132.9000,1.00000000
