idlojista,DtPedidoVenda,dataprometida,lojista,cluster,mundo,qtd_pedidos_colocados,qtd_itens_colocados,qtd_pedidos_aprovados,qtd_itens_aprovados,valorcolocado,valoraprovado,status_lojista,qtd_pedidos_atrasados_envio,valor_pedidos_atrasados_envio,qtd_pedidos_atraso_entrega,valor_pedidos_atraso_entrega,qtd_itens_no_prazo,qtd_itens_risco_atraso,qtd_itens_altorisco_atraso,qtd_itens_enviados,qtd_itens_entregues,qtd_itens_cancelados,qtd_itens_devolvidos,qtd_sku_distinto,qtd_sku,taxa_aprovacao
30976,2020-08-04,2020-10-21,10Estrela,AAA,Móveis,1,1,1,1,380.7800,380.7800,ativo,0,0.0000,0,0.0000,1,0,0,1,0,0,0,1,1,1.00000000
30976,2020-08-11,2020-10-12,10Estrela,AAA,Móveis,1,1,0,0,392.0600,0.0000,ativo,0,0.0000,0,0.0000,0,0,0,0,0,0,0,1,1,0E-8
30976,2020-08-23,2020-10-19,10Estrela,AAA,Móveis,1,1,0,0,122.2700,0.0000,ativo,0,0.0000,0,0.0000,0,0,0,0,0,0,0,1,1,0E-8
30976,2020-08-25,2020-10-13,10Estrela,AAA,Móveis,3,3,1,1,2257.4600,150.9000,ativo,0,0.0000,0,0.0000,1,0,0,1,0,0,0,3,3,0.06684504
30976,2020-08-25,2020-10-21,10Estrela,AAA,Móveis,1,1,0,0,431.3500,0.0000,ativo,0,0.0000,0,0.0000,0,0,0,0,0,0,0,1,1,0E-8
10138,2020-08-05,2020-08-20,MegaMamute,AAA,Tecnologia,29,30,17,18,35469.2100,22524.7200,ativo,1,949.3300,2,1465.5600,0,0,0,1,11,5,0,19,30,0.63504995
30976,2020-08-02,2020-09-02,10Estrela,AAA,Móveis,1,1,0,0,358.8200,0.0000,ativo,0,0.0000,0,0.0000,0,0,0,0,0,0,0,1,1,0E-8
30976,2020-08-02,2020-09-22,10Estrela,AAA,Móveis,1,1,0,0,80.5600,0.0000,ativo,0,0.0000,0,0.0000,0,0,0,0,0,0,0,1,1,0E-8
30976,2020-08-03,2020-08-19,10Estrela,AAA,Móveis,57,61,45,48,12871.0900,10089.0200,ativo,0,0.0000,7,1177.3800,0,0,0,2,43,3,0,43,61,0.78385125
30976,2020-08-18,2020-11-09,10Estrela,AAA,Móveis,1,1,1,1,442.9400,442.9400,ativo,0,0.0000,0,0.0000,0,0,0,0,1,0,0,1,1,1.00000000
30976,2020-08-19,2020-08-27,10Estrela,AAA,Móveis,3,3,3,3,624.5400,624.5400,ativo,0,0.0000,0,0.0000,0,0,0,0,3,0,0,3,3,1.00000000
30976,2020-08-26,2020-09-10,10Estrela,AAA,Móveis,18,18,13,13,6254.2800,4880.9800,ativo,0,0.0000,0,0.0000,0,0,3,3,10,0,0,16,18,0.78042237
10138,2020-08-05,2020-08-18,MegaMamute,AAA,Tecnologia,7,7,5,5,7137.1000,5245.3700,ativo,0,0.0000,0,0.0000,0,0,0,0,5,0,0,5,7,0.73494416
10138,2020-08-15,2020-09-11,MegaMamute,AAA,Tecnologia,2,2,1,1,2616.2000,1308.1000,ativo,0,0.0000,0,0.0000,0,0,0,0,1,0,0,1,2,0.50000000
10138,2020-08-22,2020-09-02,MegaMamute,AAA,Tecnologia,12,12,7,7,18794.2200,12468.3800,ativo,0,0.0000,2,3106.6200,0,0,0,2,5,0,0,7,12,0.66341567
30976,2020-08-04,2020-09-10,10Estrela,AAA,Móveis,2,2,0,0,416.8200,0.0000,ativo,0,0.0000,0,0.0000,0,0,0,0,0,0,0,2,2,0E-8
30976,2020-08-10,2020-10-05,10Estrela,AAA,Móveis,2,2,1,1,426.0800,336.5200,ativo,0,0.0000,0,0.0000,0,0,0,0,1,0,0,2,2,0.78980473
30976,2020-08-29,2020-09-08,10Estrela,AAA,Móveis,13,13,10,10,3088.7200,2627.1100,ativo,0,0.0000,2,348.7900,0,0,0,2,8,0,0,12,13,0.85054974
30976,2020-08-30,2020-10-23,10Estrela,AAA,Móveis,1,1,1,1,120.9500,120.9500,ativo,0,0.0000,0,0.0000,1,0,0,0,0,0,0,1,1,1.00000000
10138,2020-08-03,2020-08-21,MegaMamute,AAA,Tecnologia,20,20,10,10,16765.0200,8549.3600,ativo,0,0.0000,0,0.0000,0,0,0,0,10,0,0,9,20,0.50995227
10138,2020-08-06,2020-08-26,MegaMamute,AAA,Tecnologia,14,15,8,9,17917.6900,8440.1500,ativo,0,0.0000,1,2018.8700,0,0,0,1,8,0,0,9,15,0.47105123
10138,2020-08-18,2020-09-14,MegaMamute,AAA,Tecnologia,5,6,3,3,7524.1900,3719.0400,ativo,0,0.0000,0,0.0000,0,0,1,1,2,0,0,4,6,0.49427779
30976,2020-08-04,2020-09-22,10Estrela,AAA,Móveis,1,1,1,1,637.9000,637.9000,ativo,0,0.0000,0,0.0000,0,0,0,0,1,0,0,1,1,1.00000000
30976,2020-08-05,2020-10-09,10Estrela,AAA,Móveis,2,2,0,0,165.6000,0.0000,ativo,0,0.0000,0,0.0000,0,0,0,0,0,0,0,2,2,0E-8
30976,2020-08-08,2020-09-23,10Estrela,AAA,Móveis,1,1,0,0,196.9000,0.0000,ativo,0,0.0000,0,0.0000,0,0,0,0,0,0,0,1,1,0E-8
30976,2020-08-13,2020-10-26,10Estrela,AAA,Móveis,1,1,0,0,482.2100,0.0000,ativo,0,0.0000,0,0.0000,0,0,0,0,0,0,0,1,1,0E-8
30976,2020-08-14,2020-11-11,10Estrela,AAA,Móveis,1,1,1,1,456.4700,456.4700,ativo,0,0.0000,0,0.0000,0,0,0,0,1,0,0,1,1,1.00000000
30976,2020-08-15,2020-08-27,10Estrela,AAA,Móveis,9,9,9,9,2504.1500,2504.1500,ativo,1,339.2300,2,486.9500,0,0,0,1,7,0,0,8,9,1.00000000
30976,2020-08-17,2020-09-22,10Estrela,AAA,Móveis,7,8,4,5,1840.3500,1145.4800,ativo,0,0.0000,0,0.0000,0,3,0,2,2,0,0,7,8,0.62242508
30976,2020-08-17,2020-10-19,10Estrela,AAA,Móveis,1,1,1,1,304.1100,304.1100,ativo,0,0.0000,0,0.0000,0,0,0,0,1,0,0,1,1,1.00000000
30976,2020-08-18,2020-09-24,10Estrela,AAA,Móveis,4,4,4,4,2644.2200,2644.2200,ativo,0,0.0000,0,0.0000,0,3,0,2,1,0,0,4,4,1.00000000
30976,2020-08-29,2020-09-07,10Estrela,AAA,Móveis,7,7,6,6,1892.7400,1782.5400,ativo,1,789.6600,2,868.1900,0,0,0,1,3,1,0,7,7,0.94177753
10138,2020-08-19,2020-09-03,MegaMamute,AAA,Tecnologia,12,13,4,5,15917.7800,5220.3300,ativo,0,0.0000,0,0.0000,0,0,0,0,4,1,0,9,13,0.32795591
10138,2020-08-29,2020-09-24,MegaMamute,AAA,Tecnologia,4,4,2,2,9094.4500,3543.1600,ativo,0,0.0000,0,0.0000,2,0,0,2,0,0,0,4,4,0.38959585
30976,2020-08-04,2020-09-25,10Estrela,AAA,Móveis,1,1,1,1,85.2700,85.2700,ativo,0,0.0000,0,0.0000,0,1,0,1,0,0,0,1,1,1.00000000
30976,2020-08-14,2020-11-13,10Estrela,AAA,Móveis,1,1,1,1,1747.8700,1747.8700,ativo,0,0.0000,0,0.0000,0,0,0,0,1,0,0,1,1,1.00000000
30976,2020-08-17,2020-10-13,10Estrela,AAA,Móveis,2,2,1,1,463.7500,222.8500,ativo,0,0.0000,0,0.0000,0,0,0,0,1,0,0,2,2,0.48053908
30976,2020-08-18,2020-09-11,10Estrela,AAA,Móveis,13,13,8,8,8009.8000,6078.8700,ativo,0,0.0000,0,0.0000,0,0,2,2,6,0,0,13,13,0.75892906
30976,2020-08-23,2020-09-15,10Estrela,AAA,Móveis,18,19,11,12,5306.7200,2419.0200,ativo,0,0.0000,0,0.0000,0,0,3,2,9,0,0,17,19,0.45584090
30976,2020-08-23,2020-11-06,10Estrela,AAA,Móveis,1,1,1,1,69.9000,69.9000,ativo,0,0.0000,0,0.0000,0,0,0,0,1,0,0,1,1,1.00000000
30976,2020-08-24,2020-10-09,10Estrela,AAA,Móveis,1,1,1,1,59.9000,59.9000,ativo,0,0.0000,0,0.0000,0,0,0,0,1,0,0,1,1,1.00000000
30976,2020-08-27,2020-09-29,10Estrela,AAA,Móveis,2,3,1,2,534.2000,388.6400,ativo,0,0.0000,0,0.0000,2,0,0,2,0,0,0,2,3,0.72751778
10138,2020-08-10,2020-08-31,MegaMamute,AAA,Tecnologia,3,3,2,2,4016.9000,3081.8900,ativo,0,0.0000,0,0.0000,0,0,0,0,2,0,0,3,3,0.76723095
10138,2020-08-13,2020-08-26,MegaMamute,AAA,Tecnologia,12,13,6,6,15215.5100,6779.7900,ativo,0,0.0000,0,0.0000,0,0,0,0,6,0,0,7,13,0.44558414
10138,2020-08-26,2020-09-08,MegaMamute,AAA,Tecnologia,14,14,10,10,17726.9400,12720.9400,ativo,0,0.0000,0,0.0000,0,0,0,0,10,0,0,9,14,0.71760496
30976,2020-08-10,2020-08-31,10Estrela,AAA,Móveis,26,27,19,20,11240.8300,9483.8600,ativo,0,0.0000,0,0.0000,0,0,0,1,18,1,0,23,27,0.84369748
30976,2020-08-14,2020-09-02,10Estrela,AAA,Móveis,7,12,5,10,5242.8800,5003.0200,ativo,0,0.0000,4,2725.4600,0,0,0,7,3,0,0,7,12,0.95425034
30976,2020-08-16,2020-10-15,10Estrela,AAA,Móveis,1,1,1,1,85.9000,85.9000,ativo,0,0.0000,0,0.0000,1,0,0,0,0,0,0,1,1,1.00000000
30976,2020-08-20,2020-09-08,10Estrela,AAA,Móveis,3,3,3,3,511.4300,511.4300,ativo,0,0.0000,1,231.7900,0,0,0,1,2,0,0,3,3,1.00000000
30976,2020-08-24,2020-09-23,10Estrela,AAA,Móveis,1,1,1,1,34.5900,34.5900,ativo,0,0.0000,0,0.0000,0,0,0,0,1,0,0,1,1,1.00000000
30976,2020-08-26,2020-09-29,10Estrela,AAA,Móveis,3,3,3,3,681.8400,681.8400,ativo,0,0.0000,0,0.0000,3,0,0,2,0,0,0,3,3,1.00000000
30976,2020-08-28,2020-09-10,10Estrela,AAA,Móveis,36,36,30,30,8733.1400,7754.4500,ativo,0,0.0000,0,0.0000,0,0,15,13,14,1,0,30,36,0.88793378
30976,2020-08-31,2020-09-14,10Estrela,AAA,Móveis,13,14,12,12,3258.6000,3140.1200,ativo,0,0.0000,0,0.0000,0,7,0,3,5,0,0,11,14,0.96364083
10138,2020-08-11,2020-09-08,MegaMamute,AAA,Tecnologia,1,1,0,0,1958.6000,0.0000,ativo,0,0.0000,0,0.0000,0,0,0,0,0,0,0,1,1,0E-8
10138,2020-08-19,2020-09-30,MegaMamute,AAA,Tecnologia,1,1,1,1,507.2600,507.2600,ativo,0,0.0000,0,0.0000,0,1,0,0,0,0,0,1,1,1.00000000
10138,2020-08-20,2020-09-14,MegaMamute,AAA,Tecnologia,2,2,1,1,2387.8200,1120.2900,ativo,0,0.0000,0,0.0000,0,0,1,1,0,0,0,2,2,0.46916853
30976,2020-08-03,2020-10-08,10Estrela,AAA,Móveis,1,1,0,0,269.9100,0.0000,ativo,0,0.0000,0,0.0000,0,0,0,0,0,0,0,1,1,0E-8
30976,2020-08-05,2020-09-03,10Estrela,AAA,Móveis,14,14,11,11,7399.2500,6708.0500,ativo,1,569.1700,3,993.1000,0,0,0,2,8,0,0,14,14,0.90658513
30976,2020-08-09,2020-09-03,10Estrela,AAA,Móveis,7,7,6,6,2007.5700,1841.2400,ativo,0,0.0000,1,349.3100,0,0,0,1,5,0,0,5,7,0.91714859
30976,2020-08-14,2020-09-07,10Estrela,AAA,Móveis,10,11,7,8,5935.3800,2223.3400,ativo,2,335.2600,2,335.2600,0,0,0,0,6,0,0,8,11,0.37459101
30976,2020-08-22,2020-09-09,10Estrela,AAA,Móveis,4,4,3,3,1009.0000,719.9200,ativo,0,0.0000,1,153.8100,0,0,0,1,2,0,0,4,4,0.71349851
30976,2020-08-26,2020-09-23,10Estrela,AAA,Móveis,6,6,4,4,3600.7200,1639.0000,ativo,0,0.0000,0,0.0000,0,4,0,4,0,0,0,6,6,0.45518674
10138,2020-08-08,2020-09-01,MegaMamute,AAA,Tecnologia,1,1,1,1,1181.9900,1181.9900,ativo,0,0.0000,0,0.0000,0,0,0,0,1,0,0,1,1,1.00000000
10138,2020-08-17,2020-08-24,MegaMamute,AAA,Tecnologia,12,12,8,8,34846.0500,23218.2100,ativo,0,0.0000,5,14497.8200,0,0,0,0,7,1,0,1,12,0.66630823
10138,2020-08-17,2020-08-31,MegaMamute,AAA,Tecnologia,11,11,6,6,13481.9600,9285.7000,ativo,0,0.0000,0,0.0000,0,0,0,0,6,0,0,10,11,0.68875000
30976,2020-08-07,2020-10-29,10Estrela,AAA,Móveis,2,2,2,2,821.7700,821.7700,ativo,0,0.0000,0,0.0000,0,0,0,0,1,1,0,1,2,1.00000000
30976,2020-08-12,2020-08-26,10Estrela,AAA,Móveis,13,13,10,10,1893.4900,1463.3500,ativo,0,0.0000,1,80.2400,0,0,0,1,9,0,0,10,13,0.77283218
30976,2020-08-28,2020-09-17,10Estrela,AAA,Móveis,12,12,10,10,7213.6600,6224.4800,ativo,0,0.0000,0,0.0000,1,5,0,4,4,0,0,11,12,0.86287405
10138,2020-08-16,2020-09-11,MegaMamute,AAA,Tecnologia,1,1,1,1,1400.3500,1400.3500,ativo,0,0.0000,0,0.0000,0,0,1,1,0,0,0,1,1,1.00000000
10138,2020-08-30,2020-09-18,MegaMamute,AAA,Tecnologia,7,7,4,4,10022.3100,7429.6300,ativo,0,0.0000,0,0.0000,1,3,0,4,0,0,0,6,7,0.74130914
30976,2020-08-06,2020-10-16,10Estrela,AAA,Móveis,1,1,1,1,156.2800,156.2800,ativo,0,0.0000,0,0.0000,1,0,0,0,0,0,0,1,1,1.00000000
30976,2020-08-07,2020-09-18,10Estrela,AAA,Móveis,2,2,1,1,451.1300,79.1700,ativo,0,0.0000,0,0.0000,0,0,1,1,0,0,0,2,2,0.17549265
30976,2020-08-12,2020-09-22,10Estrela,AAA,Móveis,2,2,2,2,393.2400,393.2400,ativo,0,0.0000,0,0.0000,0,1,0,0,1,0,0,2,2,1.00000000
30976,2020-08-12,2020-10-27,10Estrela,AAA,Móveis,1,1,1,1,483.8500,483.8500,ativo,0,0.0000,0,0.0000,0,0,0,0,1,0,0,1,1,1.00000000
30976,2020-08-18,2020-09-08,10Estrela,AAA,Móveis,6,6,4,4,1855.9100,1473.7400,ativo,0,0.0000,0,0.0000,0,0,0,0,4,0,0,5,6,0.79407945
30976,2020-08-18,2020-10-12,10Estrela,AAA,Móveis,1,1,1,1,156.9000,156.9000,ativo,0,0.0000,0,0.0000,1,0,0,1,0,0,0,1,1,1.00000000
30976,2020-08-24,2020-09-24,10Estrela,AAA,Móveis,2,2,1,1,481.6000,324.9800,ativo,0,0.0000,0,0.0000,0,1,0,0,0,0,0,2,2,0.67479236
30976,2020-08-24,2020-10-19,10Estrela,AAA,Móveis,1,1,1,1,505.8500,505.8500,ativo,0,0.0000,0,0.0000,1,0,0,0,0,0,0,1,1,1.00000000
30976,2020-08-27,2020-09-25,10Estrela,AAA,Móveis,4,4,4,4,2270.5600,2270.5600,ativo,0,0.0000,0,0.0000,3,0,0,3,1,0,0,4,4,1.00000000
30976,2020-08-27,2020-10-07,10Estrela,AAA,Móveis,1,1,0,0,297.2500,0.0000,ativo,0,0.0000,0,0.0000,0,0,0,0,0,0,0,1,1,0E-8
30976,2020-08-08,2020-09-15,10Estrela,AAA,Móveis,3,3,3,3,1147.6500,1147.6500,ativo,0,0.0000,0,0.0000,0,0,1,1,1,1,0,3,3,1.00000000
30976,2020-08-16,2020-10-28,10Estrela,AAA,Móveis,1,1,1,1,413.8600,413.8600,ativo,0,0.0000,0,0.0000,0,0,0,0,1,0,0,1,1,1.00000000
30976,2020-08-17,2020-08-28,10Estrela,AAA,Móveis,30,30,18,18,7100.4300,4033.7000,ativo,0,0.0000,1,235.8900,0,0,0,0,18,0,0,23,30,0.56809235
30976,2020-08-17,2020-09-23,10Estrela,AAA,Móveis,2,2,2,2,1277.7600,1277.7600,ativo,0,0.0000,0,0.0000,0,0,0,0,2,0,0,2,2,1.00000000
30976,2020-08-26,2020-11-27,10Estrela,AAA,Móveis,1,1,1,1,67.9000,67.9000,ativo,0,0.0000,0,0.0000,1,0,0,1,0,0,0,1,1,1.00000000
30976,2020-08-27,2020-10-12,10Estrela,AAA,Móveis,2,2,1,1,673.2500,575.3500,ativo,0,0.0000,0,0.0000,0,0,0,0,1,0,0,2,2,0.85458596
10138,2020-08-21,2020-09-11,MegaMamute,AAA,Tecnologia,7,7,5,5,10186.9500,7935.1500,ativo,0,0.0000,0,0.0000,0,0,2,2,3,0,0,6,7,0.77895248
30976,2020-08-03,2020-08-18,10Estrela,AAA,Móveis,9,9,7,7,1577.9800,1402.2700,ativo,0,0.0000,0,0.0000,0,0,0,0,7,0,0,8,9,0.88864878
30976,2020-08-08,2020-10-09,10Estrela,AAA,Móveis,2,2,1,1,658.1800,234.6300,ativo,0,0.0000,0,0.0000,0,1,0,0,0,0,0,2,2,0.35648303
30976,2020-08-11,2020-10-26,10Estrela,AAA,Móveis,1,1,0,0,186.7100,0.0000,ativo,0,0.0000,0,0.0000,0,0,0,0,0,0,0,1,1,0E-8
30976,2020-08-14,2020-10-29,10Estrela,AAA,Móveis,1,1,1,1,355.1600,355.1600,ativo,0,0.0000,0,0.0000,0,0,0,0,1,0,0,1,1,1.00000000
30976,2020-08-17,2020-11-10,10Estrela,AAA,Móveis,2,2,2,2,877.0500,877.0500,ativo,0,0.0000,0,0.0000,0,0,0,0,1,1,0,1,2,1.00000000
30976,2020-08-18,2020-09-23,10Estrela,AAA,Móveis,4,5,2,3,1732.3500,311.4600,ativo,0,0.0000,0,0.0000,0,2,0,2,1,0,0,4,5,0.17979046
30976,2020-08-19,2020-11-18,10Estrela,AAA,Móveis,3,3,2,2,1366.9700,903.0300,ativo,0,0.0000,0,0.0000,0,0,0,0,2,0,0,1,3,0.66060704
30976,2020-08-25,2020-09-28,10Estrela,AAA,Móveis,1,1,1,1,311.0000,311.0000,ativo,0,0.0000,0,0.0000,1,0,0,1,0,0,0,1,1,1.00000000
30976,2020-08-29,2020-09-22,10Estrela,AAA,Móveis,17,20,14,17,6010.0800,5342.2800,ativo,0,0.0000,0,0.0000,7,0,0,7,9,1,0,17,20,0.88888667
10138,2020-08-29,2020-09-09,MegaMamute,AAA,Tecnologia,7,7,5,5,9486.0500,6903.5500,ativo,0,0.0000,2,2247.8400,0,0,0,2,3,0,0,7,7,0.72775813
10138,2020-08-30,2020-10-14,MegaMamute,AAA,Tecnologia,1,1,1,1,411.5500,411.5500,ativo,0,0.0000,0,0.0000,1,0,0,0,0,0,0,1,1,1.00000000
30976,2020-08-13,2020-09-22,10Estrela,AAA,Móveis,5,5,3,3,1771.5000,787.8800,ativo,0,0.0000,0,0.0000,0,2,0,1,1,0,0,5,5,0.44475303
30976,2020-08-15,2020-10-01,10Estrela,AAA,Móveis,5,5,1,1,9016.7400,644.8700,ativo,0,0.0000,0,0.0000,0,1,0,0,0,0,0,4,5,0.07151920
30976,2020-08-17,2020-08-27,10Estrela,AAA,Móveis,49,51,38,39,11993.5500,8673.3700,ativo,1,341.4500,7,1209.2500,0,0,0,3,34,1,0,44,51,0.72316954
30976,2020-08-21,2020-09-02,10Estrela,AAA,Móveis,47,49,37,39,16339.6100,11867.3000,ativo,5,1107.3300,7,1562.5600,0,0,0,2,30,0,0,41,49,0.72629028
30976,2020-08-26,2020-09-07,10Estrela,AAA,Móveis,35,35,25,25,10421.2900,7934.0000,ativo,1,347.0500,5,1942.5200,0,0,0,4,20,0,0,30,35,0.76132609
30976,2020-08-30,2020-10-28,10Estrela,AAA,Móveis,1,1,1,1,320.0000,320.0000,ativo,0,0.0000,0,0.0000,1,0,0,0,0,0,0,1,1,1.00000000
10138,2020-08-18,2020-09-09,MegaMamute,AAA,Tecnologia,8,8,5,5,11406.2200,6539.9300,ativo,0,0.0000,2,2523.9600,0,0,0,2,3,0,0,4,8,0.57336523
30976,2020-08-16,2020-09-09,10Estrela,AAA,Móveis,14,15,12,13,5460.6400,4244.3600,ativo,2,815.9900,3,897.8900,0,0,0,1,10,0,0,15,15,0.77726420
30976,2020-08-19,2020-09-25,10Estrela,AAA,Móveis,6,6,4,4,2793.4600,2389.3600,ativo,0,0.0000,0,0.0000,0,3,0,3,1,0,0,6,6,0.85534069
30976,2020-08-23,2020-09-25,10Estrela,AAA,Móveis,2,2,2,2,383.9300,383.9300,ativo,0,0.0000,0,0.0000,0,2,0,2,0,0,0,2,2,1.00000000
30976,2020-08-31,2020-09-25,10Estrela,AAA,Móveis,1,1,1,1,1108.0900,1108.0900,ativo,0,0.0000,0,0.0000,1,0,0,1,0,0,0,1,1,1.00000000
10138,2020-08-14,2020-09-04,MegaMamute,AAA,Tecnologia,1,1,1,1,688.4300,688.4300,ativo,0,0.0000,1,688.4300,0,0,0,1,0,0,0,1,1,1.00000000
10138,2020-08-16,2020-09-03,MegaMamute,AAA,Tecnologia,2,2,1,1,2909.6700,961.5500,ativo,1,961.5500,1,961.5500,0,0,0,0,0,0,0,2,2,0.33046703
30976,2020-08-05,2020-09-17,10Estrela,AAA,Móveis,1,1,1,1,494.8500,494.8500,ativo,0,0.0000,0,0.0000,0,0,0,0,1,0,0,1,1,1.00000000
30976,2020-08-05,2020-11-06,10Estrela,AAA,Móveis,4,5,4,5,1682.5400,1682.5400,ativo,0,0.0000,0,0.0000,2,0,0,0,3,0,0,2,5,1.00000000
30976,2020-08-07,2020-09-25,10Estrela,AAA,Móveis,1,1,1,1,62.9000,62.9000,ativo,0,0.0000,0,0.0000,0,0,0,0,1,0,0,1,1,1.00000000
30976,2020-08-11,2020-09-11,10Estrela,AAA,Móveis,8,9,7,8,4829.5300,4268.2800,ativo,0,0.0000,0,0.0000,0,0,5,4,3,0,0,8,9,0.88378786
30976,2020-08-17,2020-09-11,10Estrela,AAA,Móveis,11,14,9,11,6700.2100,4935.2500,ativo,0,0.0000,0,0.0000,0,0,3,2,7,1,0,11,14,0.73658139
30976,2020-08-20,2020-10-02,10Estrela,AAA,Móveis,1,1,0,0,126.6600,0.0000,ativo,0,0.0000,0,0.0000,0,0,0,0,0,0,0,1,1,0E-8
30976,2020-08-20,2020-10-05,10Estrela,AAA,Móveis,3,3,2,2,2827.2700,2717.2200,ativo,0,0.0000,0,0.0000,1,0,0,1,1,0,0,3,3,0.96107553
30976,2020-08-21,2020-09-30,10Estrela,AAA,Móveis,5,5,3,3,822.7100,461.0500,ativo,0,0.0000,0,0.0000,1,0,0,1,2,0,0,4,5,0.56040403
30976,2020-08-25,2020-10-22,10Estrela,AAA,Móveis,2,2,0,0,336.9000,0.0000,ativo,0,0.0000,0,0.0000,0,0,0,0,0,0,0,2,2,0E-8
10138,2020-08-12,2020-09-09,MegaMamute,AAA,Tecnologia,1,1,0,0,1317.7600,0.0000,ativo,0,0.0000,0,0.0000,0,0,0,0,0,0,0,1,1,0E-8
10138,2020-08-22,2020-09-17,MegaMamute,AAA,Tecnologia,9,9,3,3,16505.3800,4517.1300,ativo,0,0.0000,0,0.0000,0,3,0,3,0,0,0,5,9,0.27367622
10138,2020-08-23,2020-09-16,MegaMamute,AAA,Tecnologia,1,1,0,0,2430.3900,0.0000,ativo,0,0.0000,0,0.0000,0,0,0,0,0,0,0,1,1,0E-8
10138,2020-08-23,2020-09-17,MegaMamute,AAA,Tecnologia,1,1,0,0,1703.3500,0.0000,ativo,0,0.0000,0,0.0000,0,0,0,0,0,0,0,1,1,0E-8
10138,2020-08-30,2020-09-09,MegaMamute,AAA,Tecnologia,32,33,21,22,50993.1900,33400.8900,ativo,0,0.0000,3,2716.6500,0,0,0,3,17,2,0,17,33,0.65500687
30976,2020-08-03,2020-09-18,10Estrela,AAA,Móveis,1,1,1,1,160.3500,160.3500,ativo,0,0.0000,0,0.0000,0,0,0,0,1,0,0,1,1,1.00000000
30976,2020-08-04,2020-10-08,10Estrela,AAA,Móveis,2,2,0,0,453.8000,0.0000,ativo,0,0.0000,0,0.0000,0,0,0,0,0,0,0,1,2,0E-8
30976,2020-08-06,2020-09-02,10Estrela,AAA,Móveis,5,5,4,4,3334.9100,3237.3700,ativo,0,0.0000,0,0.0000,0,0,0,0,4,0,0,5,5,0.97075183
30976,2020-08-07,2020-09-21,10Estrela,AAA,Móveis,5,5,3,3,1778.5800,1476.3800,ativo,0,0.0000,0,0.0000,0,0,0,0,3,0,0,4,5,0.83008917
30976,2020-08-16,2020-08-31,10Estrela,AAA,Móveis,17,18,12,13,5596.7400,4121.8900,ativo,1,342.5500,3,1311.8700,0,0,0,0,12,0,0,17,18,0.73648052
30976,2020-08-19,2020-08-31,10Estrela,AAA,Móveis,47,49,29,31,12818.6400,7488.3100,ativo,0,0.0000,5,1119.0900,0,0,0,2,29,0,0,40,49,0.58417352
30976,2020-08-23,2020-10-28,10Estrela,AAA,Móveis,1,1,1,1,160.9000,160.9000,ativo,0,0.0000,0,0.0000,1,0,0,0,0,0,0,1,1,1.00000000
30976,2020-08-30,2020-09-25,10Estrela,AAA,Móveis,3,4,2,2,1022.5800,434.5800,ativo,0,0.0000,0,0.0000,2,0,0,2,0,0,0,3,4,0.42498386
10138,2020-08-03,2020-08-19,MegaMamute,AAA,Tecnologia,67,76,37,45,92144.9300,56364.0500,ativo,0,0.0000,2,1905.8000,0,0,0,1,43,1,0,20,76,0.61168911
10138,2020-08-04,2020-08-18,MegaMamute,AAA,Tecnologia,20,23,12,12,19506.0100,10495.9400,ativo,0,0.0000,0,0.0000,0,0,0,0,10,2,0,10,23,0.53808749
10138,2020-08-05,2020-09-01,MegaMamute,AAA,Tecnologia,2,2,0,0,1751.9800,0.0000,ativo,0,0.0000,0,0.0000,0,0,0,0,0,0,0,1,2,0E-8
10138,2020-08-10,2020-08-20,MegaMamute,AAA,Tecnologia,46,46,27,27,54324.4000,30747.1900,ativo,0,0.0000,1,133.3400,0,0,0,0,26,1,0,21,46,0.56599226
10138,2020-08-16,2020-09-02,MegaMamute,AAA,Tecnologia,6,6,2,2,5995.7800,4019.0100,ativo,0,0.0000,0,0.0000,0,0,0,0,2,0,0,5,6,0.67030645
10138,2020-08-22,2020-09-03,MegaMamute,AAA,Tecnologia,15,16,11,12,20725.1300,14840.1000,ativo,0,0.0000,2,2461.2800,0,0,0,2,10,0,0,9,16,0.71604376
30976,2020-08-02,2020-09-10,10Estrela,AAA,Móveis,1,1,1,1,166.1600,166.1600,ativo,0,0.0000,0,0.0000,0,0,1,1,0,0,0,1,1,1.00000000
30976,2020-08-13,2020-09-21,10Estrela,AAA,Móveis,5,5,4,4,2892.2800,2591.3900,ativo,0,0.0000,0,0.0000,0,4,0,3,0,0,0,5,5,0.89596789
30976,2020-08-13,2020-10-28,10Estrela,AAA,Móveis,1,1,1,1,414.9200,414.9200,ativo,0,0.0000,0,0.0000,0,0,0,0,1,0,0,1,1,1.00000000
30976,2020-08-18,2020-09-03,10Estrela,AAA,Móveis,16,16,13,13,8756.7700,5114.7200,ativo,0,0.0000,2,783.1500,0,0,0,1,12,0,0,15,16,0.58408751
30976,2020-08-28,2020-09-29,10Estrela,AAA,Móveis,2,2,2,2,966.8300,966.8300,ativo,0,0.0000,0,0.0000,2,0,0,2,0,0,0,2,2,1.00000000
30976,2020-08-29,2020-10-28,10Estrela,AAA,Móveis,1,1,1,1,200.7000,200.7000,ativo,0,0.0000,0,0.0000,1,0,0,0,0,0,0,1,1,1.00000000
10138,2020-08-15,2020-09-09,MegaMamute,AAA,Tecnologia,1,1,1,1,1964.2900,1964.2900,ativo,0,0.0000,0,0.0000,0,0,0,0,1,0,0,1,1,1.00000000
