ID Loja;Lojista;Cluster;Mundo;Responsável
16056;Jundplay;AAA;Cauda Longa;Ericka Silvestrini
17891;Polipartes;A;Cauda Longa;Ana Pontes
17971;CONSUL;AAA;Linha Branca;Leonardo Karlik
18021;Santech;A;Cauda Longa;Suporte
18401;Cuca Criativa;A;Cauda Longa;Ana Pontes
18585;Sua Casa Mais Você;A;Cauda Longa;Suporte
18601;Amarena Movéis;AAA;Móveis;Ana pontes
18926;Lojas Mandacaru;A;Cauda Longa;Ana Pontes
18942;Livraria Concursar;A;Cauda Longa;Ana Pontes
18943;Shopp Med;A;Cauda Longa;Ana Pontes
18994;OBA LIVROS;A;Cauda Longa;Ana Pontes
19170;Integra3;A;Cauda Longa;Suporte
19140;Agencia GBA;A;Cauda Longa;Ana Pontes
17832;Intelecto Soluções;A;Cauda Longa;Ana Pontes
19112;Qnai;A;Cauda Longa;Ana Pontes
17435;ARTLUX;A;Cauda Longa;Suporte
18426;Ricardo Loppnow;A;Cauda Longa;Suporte
14632;On Off Store;A;Cauda Longa;Ana Pontes
19122;ORALBOX;A;Cauda Longa;Ana Pontes
19108;Gorila Store;A;Móveis;Ana pontes
19187;RCD Elétrica;A;Cauda Longa;Ana Pontes
14401;MUNDIALI E-SHOP;A;Cauda Longa;Ana Pontes
17429;SS Geradores;A;Cauda Longa;Ana Pontes
15672;BIONUTRA EIRELI ME;A;Cauda Longa;Ana Pontes
18955;Gold Blade;A;Cauda Longa;Ana Pontes
19099;Digital Shop;A;Cauda Longa;Ana Pontes
19111;Fly Games SP;A;Tecnologia;Ana pontes
18974;Marte Ataca Presentes;A;Cauda Longa;Suporte
19098;RX Acessorios;A;Cauda Longa;Ana Pontes
19063;Onbongo;A;Cauda Longa;Ana Pontes
19058;Phonezinho;A;Cauda Longa;Suporte
19023;Mimo Infantil;A;Cauda Longa;Suporte
19259;Quero Ferramentas;AAA;Cauda Longa;João Gabriel
18420;Sulpack;A;Cauda Longa;Ana Pontes
19100;JJJ DIGITAL;A;Cauda Longa;Suporte
18187;Edobazar;A;Cauda Longa;Suporte
18428;Simple Market;A;Cauda Longa;Ana Pontes
16734;Officinna Joias;A;Cauda Longa;Ana Pontes
19052;Couro Moda;A;Cauda Longa;Suporte
18999;Game Mania Shop;A;Cauda Longa;Ana Pontes
19118;Supreme Inox;AAA;Cauda Longa;Anna Fagundes
19073;OCEANO INFORMATICA;A;Tecnologia;Ana pontes
17720;InfoPaper;A;Cauda Longa;Ana Pontes
17527;Billbox Records;A;Cauda Longa;Ana Pontes
17040;ADCORISTA ARTE & DECORAÇÃO;A;Cauda Longa;Suporte
17213;Poquet Brasil;A;Cauda Longa;Ana Pontes
17922;Belle Pot;A;Cauda Longa;Ana Pontes
18434;Forthouse;A;Móveis;Ana pontes
19227;Griffe Rose;A;Cauda Longa;Ana Pontes
18238;Nita Baby;A;Cauda Longa;Suporte
19280;Arly Bikes;A;Cauda Longa;Ana Pontes
19113;Satfrota;A;Cauda Longa;Ana Pontes
19010;Nutri Direct;A;Cauda Longa;Ana Pontes
18023;SÃOJOSÉ PRODUTOS;A;Cauda Longa;Ana Pontes
18298;Conspecto;A;Cauda Longa;Suporte
18514;Over Led's;A;Cauda Longa;Suporte
19147;Charme Masculino;A;Cauda Longa;Ana Pontes
18990;RUBIX;A;Cauda Longa;Ana Pontes
19167;Novo Estilo Shop;AA;Cauda Longa;Ana Pontes
17388;Techvix;A;Cauda Longa;Ana Pontes
17045;Acesscar;A;Cauda Longa;Ana Pontes
19116;Pink Peças;A;Cauda Longa;Suporte
19115;NEW BODY FITNESS;A;Cauda Longa;Ana Pontes
17963;TRICOFORT;A;Cauda Longa;Suporte
17354;Carona Parts;A;Cauda Longa;Suporte
18592;Northpak Store;A;Cauda Longa;Ana Pontes
18608;Macro.com;A;Cauda Longa;Ana Pontes
18538;Bar Nota 10;A;Cauda Longa;Ana Pontes
19091;Zanline;A;Cauda Longa;Ana Pontes
19328;Magazine Parts;A;Cauda Longa;Suporte
19255;TK Eletro;A;Cauda Longa;Suporte
17960;Tribe On Line;A;Cauda Longa;Ana Pontes
18397;DELTA FORCE SUPLEMENTOS;A;Cauda Longa;Ana Pontes
19311;Microway Notebooks;A;Tecnologia;Ana pontes
19173;Sell Acessórios;A;Tecnologia;Ana pontes
18583;Agrobom;A;Cauda Longa;Ana Pontes
16533;Malu Magazine;A;Móveis;Suporte
18565;Felicita Eletronicos;A;Cauda Longa;Ana Pontes
15874;Semp TCL;A;Cauda Longa;Suporte
17835;Auto Speed;A;Cauda Longa;Ana Pontes
18034;Alpha Import;A;Cauda Longa;Suporte
18295;Brasil Colchões;AA;Cauda Longa;Ana Pontes 
18616;Tamaisbarato;A;Tecnologia;Ana pontes
18936;MS Hair;A;Cauda Longa;Ana Pontes
19057;Bonsucesso Equipamentos;A;Linha Branca;Ana pontes 
19135;Armazém D'tudo;A;Cauda Longa;Ana Pontes
19192;Franshopmix;A;Tecnologia;Ana pontes
19198;Eletro oferta;AA;Tecnologia;Ana pontes
17882;Varimaq;A;Linha Branca;Ana pontes 
19022;Casa do Católico;A;Cauda Longa;Suporte
15483;Real Suplementos;A;Cauda Longa;Suporte
18614;SB LAR;A;Cauda Longa;Suporte
19252;Calce Online;A;Cauda Longa;Ana Pontes
18166;www.nick-nock.com;A;Cauda Longa;Suporte
18997;LIVROS BRASIL;A;Cauda Longa;Ana Pontes
17156;Moro Deconto Iscas;A;Cauda Longa;Suporte
19297;Spaco Xis;A;Cauda Longa;Ana Pontes
19251;DHB Comunicação Visual;A;Cauda Longa;Ana Pontes
17718;GrãoGourmet;A;Cauda Longa;Suporte
19049;Apoyato Calcados;A;Cauda Longa;Suporte
19089;Off Wear;A;Cauda Longa;Suporte
19106;LUZ OCULTA;A;Cauda Longa;Ana Pontes
19110;Pense Dentro da Caixa;A;Móveis;Ana pontes
18322;Hidrowapess;AAA;Cauda Longa;Patricia
19136;HOMELAR;A;Cauda Longa;Ana Pontes
17750;Optisom;AAA;Tecnologia;Erika Leme
18437;CIA da Informática;A;Tecnologia;Suporte
18939;Almeida Sports;A;Cauda Longa;Ana Pontes
18551;Obra Fácil;AA;Cauda Longa;Ana Pontes
17296;Mebuki;A;Cauda Longa;Ana Pontes
19186;Fort Moveis;A;Móveis;Suporte
19222;AllPremium;A;Cauda Longa;Suporte
18293;Bizz Store;A;Cauda Longa;Suporte
18443;Aki Pronta Entrega;A;Cauda Longa;Ana Pontes
16980;Tudo Num Clique;A;Cauda Longa;Suporte
19429;Gostou Clicou;A;Cauda Longa;Ana Pontes
18540;Ideal Country;A;Cauda Longa;Suporte
18459;Husky;A;Cauda Longa;Suporte
18649;Gaudesivos;A;Cauda Longa;Ana Pontes
18967;MIESS Moda Intima;A;Cauda Longa;Ana Pontes
18508;Shop Leader;A;Tecnologia;Suporte
19146;Action Sports;A;Cauda Longa;Suporte
18481;eWshop;A;Cauda Longa;Suporte
19383;Polar Suplementos;A;Cauda Longa;Ana Pontes
19458;CARMOSINA COMERCIAL;A;Cauda Longa;Suporte
19188;Cadeira SPA;A;Móveis;Suporte
19263;Gatinhando Quarto dos Sonhos;A;Cauda Longa;Ana Pontes
19428;Spasso Joias;A;Cauda Longa;Ana Pontes
17829;GS Store;A;Cauda Longa;Suporte
18938;Fortuna Detectores;A;Cauda Longa;Ana Pontes
17738;Master Link;A;Cauda Longa;Ana Pontes
18256;Nave Bike;A;Cauda Longa;Suporte
19414;RPJ NEGOCIOS;A;Cauda Longa;Suporte
18435;Ergobaby;A;Cauda Longa;Suporte
18515;Brindes do Nino Produtos Personalizados;A;Cauda Longa;Suporte
18485;SUNNYPE;A;Cauda Longa;Ana Pontes
18975;Miramóveis;A;Cauda Longa;Suporte
17362;Majuss;A;Cauda Longa;Ana Pontes
18951;Compra Shop;A;Cauda Longa;Suporte
16259;MissTurada ;A;Cauda Longa;Suporte
18296;Bella Magia Cosméticos;A;Cauda Longa;Ana Pontes
18937;Online Computadores;A;Cauda Longa;Ana Pontes
18125;Higistore;AAA;Cauda Longa;Marcella
16070;Grill Mania;A;Cauda Longa;Ana Pontes
16118;PLAY HOBBIES;A;Cauda Longa;Ana Pontes
17776;Mogiglass;A;Cauda Longa;Ana Pontes
18403;Som e Potencia;A;Cauda Longa;Suporte
19390;No Destro;A;Cauda Longa;Suporte
19329;NICBOX;A;Cauda Longa;Ana Pontes
10425;RUMOAUTOPEÇAS;A;Cauda Longa;Suporte
10609;NorteSul Informática;A;Cauda Longa;Suporte
18965;Atacado São Paulo ;A;Cauda Longa;Suporte
18573;ClikFik;A;Cauda Longa;Ana Pontes
19084;DECORANANET;A;Cauda Longa;Ana Pontes
19169;Nikity Sales;A;Cauda Longa;Ana Pontes
17604;Styles Brasil;AAA;Tecnologia;Ana Nunes
18410;Vest Casa;A;Cauda Longa;Suporte
19114;Gaeri Shipping;A;Cauda Longa;Suporte
19540;Nestine;A;Cauda Longa;Ana Pontes
19544;Playshopnet;A;Tecnologia;Ana pontes
19548;Armazém Curitiba;A;Cauda Longa;Suporte
18424;láss lássico;A;Cauda Longa;Suporte
18357;Decor Ideas;A;Cauda Longa;Suporte
18405;MANIA DE FERRAMENTAS;A;Móveis;Ana pontes
16002;Primata Moderno;A;Cauda Longa;Ana Pontes
19550;Iarts;A;Cauda Longa;Suporte
19514;Nobre Luminarias;A;Cauda Longa;Ana Pontes
19144;Focal Flex;A;Cauda Longa;Ana Pontes
19310;Plena Embalagem;A;Cauda Longa;Ana Pontes
17777;G em C;A;Cauda Longa;Ana Pontes
19516;Ooh de Casa (Loja Abril);AA;Cauda Longa;Ana Pontes
19418;Stamaco;A;Cauda Longa;Ana Pontes
19265;Tribal Shop;A;Cauda Longa;Suporte
18619;Lesita Cosméticos;A;Cauda Longa;Ana Pontes
18265;WM Joias;A;Cauda Longa;Suporte
19303;Ta Barato;A;Cauda Longa;Ana Pontes
19264;Paradis Cosméticos;A;Cauda Longa;Suporte
18663;Magazine Mota;A;Cauda Longa;Ana Pontes
19195;Coimbra Virtual;A;Tecnologia;Ana pontes
17180;Luxer Jóias;A;Cauda Longa;Ana Pontes
19590;DeMori.com;A;Móveis;Ana pontes
19593;Dazus;A;Cauda Longa;Ana Pontes
18226;Casas Camafeu;A;Cauda Longa;Ana Pontes
18500;Magazine Goiás;A;Cauda Longa;Ana Pontes
18948;Misturadeiras;A;Cauda Longa;Suporte
19168;Web Surf Shop;A;Cauda Longa;Ana Pontes
17459;Vivid Joias;A;Cauda Longa;Ana Pontes
19102;CEL s;A;Cauda Longa;Ana Pontes
17924;Sosuportes.Com;A;Cauda Longa;Ana Pontes
18659;MONDANO;A;Cauda Longa;Suporte
19055;Brasileira Moveis;A;Móveis;Ana pontes
18028;F5 Hard;A;Cauda Longa;Suporte
19556;Pepper Acessórios;A;Cauda Longa;Suporte
17987;Gloria Cassis;A;Cauda Longa;Suporte
18414;Cromarca;A;Cauda Longa;Suporte
18019;CIANOTEC;A;Cauda Longa;Suporte
17951;ReR Comp;A;Tecnologia;Ana pontes
19431;Cavok;A;Cauda Longa;Suporte
18957;BALLON BALONE;A;Cauda Longa;Suporte
18482;Pandolelê Moda Infantil;A;Cauda Longa;Ana Pontes
19509;ToolsBR;A;Cauda Longa;Ana Pontes
19549;Xena Cosméticos;A;Cauda Longa;Ana Pontes
19381;Auto Reparo;A;Cauda Longa;Ana Pontes
19555;Moto & Trilha;A;Cauda Longa;Ana Pontes
18611;Suporte Gospel;A;Cauda Longa;Suporte
18680;A Casa dos Macacos;A;Cauda Longa;Ana Pontes
19258;Dcarolly Alianças;A;Cauda Longa;Suporte
19416;LUVIA ACESSORIOS;A;Cauda Longa;Suporte
19512;Mais Led;A;Cauda Longa;Ana Pontes
19639;Haihoa.com.br;A;Cauda Longa;Suporte
18599;Softrong;A;Cauda Longa;Ana Pontes
19541;Boreal Led;A;Cauda Longa;Ana Pontes
18980;Beleco Chinelos;A;Cauda Longa;Suporte
19217;Caramelo Impressões;A;Cauda Longa;Ana Pontes
12005;PICK UPS BRASIL;A;Cauda Longa;Ana Pontes
18934;ON MOB;A;Cauda Longa;Suporte
19432;BELLAS ARTS;A;Cauda Longa;Suporte
19612;A Predileta Decoracoes;A;Cauda Longa;Suporte
18587;Satus Design;A;Cauda Longa;Suporte
19448;ICOMPRAS 10;A;Cauda Longa;Ana Pontes
19314;SANY ACESSÓRIOS;A;Cauda Longa;Suporte
18324;Muscleopen Suplementos;A;Cauda Longa;Ana Pontes
18311;Benjamin Editorial;A;Cauda Longa;Ana Pontes
17719;Luxo Comercial;A;Cauda Longa;Ana Pontes
17910;Dieta e Saúde Suplementos;A;Cauda Longa;Ana Pontes
16826;Ciatoy;A;Cauda Longa;Ana Pontes 
17066;CRB Comércio;A;Cauda Longa;Ana Pontes
17238;Premier Decor;A;Cauda Longa;Ana Pontes
17283;Chimpa;A;Cauda Longa;Ana Pontes
17859;FOX EXPRESS;A;Cauda Longa;Suporte
18169;Click Toys;A;Cauda Longa;Ana Pontes
18287;MCD;A;Cauda Longa;Suporte
18541;Empire do Brasil;A;Cauda Longa;Ana Pontes 
19107;LILA BABY E CIA;A;Cauda Longa;Suporte
19400;Makis Shop;A;Cauda Longa;Suporte
19600;MGP IMPORTS;A;Cauda Longa;Ana Pontes
19859;WDM Celulares;AA;Tecnologia;Ana pontes
19753;Tecmax;A;Cauda Longa;Ana Pontes
17438;Per la Casa;A;Cauda Longa;Suporte
18024;SHOP SOM LUIZON;A;Cauda Longa;Ana Pontes
19392;RECARTEC;A;Cauda Longa;Ana Pontes
19201;Joias 10;A;Cauda Longa;Ana Pontes
18962;All Sports Store;A;Cauda Longa;Suporte
18366;4FitClub;A;Cauda Longa;Ana Pontes
19706;Casinha Bonita;A;Cauda Longa;Ana Pontes
19452;Durmatop;A;Cauda Longa;Ana Pontes
19165;DED CASES;A;Tecnologia;Ana pontes
15403;Apaixonados por Pelucia;A;Cauda Longa;Suporte
19086;VULCANI COSMETICOS;A;Cauda Longa;Ana Pontes
19697;Estudio 87;A;Cauda Longa;Ana Pontes
19027;Rollflex Cortinas e Persianas;A;Cauda Longa;Ana Pontes
19606;NOTORE;A;Cauda Longa;Ana Pontes
19589;Bela Mora;A;Cauda Longa;Suporte
19523;Arte e Sintonia;A;Cauda Longa;Suporte
19219;KANGURU PRESENTES;A;Cauda Longa;Suporte
18597;Rei Shop;A;Cauda Longa;Ana Pontes
18478;ROCES;A;Cauda Longa;Ana Pontes
19282;Ian Calcados;A;Cauda Longa;Ana Pontes
19204;Sinfonia Instrumentos;A;Cauda Longa;Suporte
19618;On Store;A;Cauda Longa;Ana Pontes
17831;BIKE BRASILEIRA;A;Cauda Longa;Ana Pontes
19708;Mundo de Compras;A;Cauda Longa;Ana Pontes
18466;SMART BEAM;A;Cauda Longa;Ana Pontes
18513;RW CELL;A;Cauda Longa;Ana Pontes
19822;DTOFFICE;AAA;Tecnologia;Ana pontes
17300;Clikmais;A;Cauda Longa;Ana Pontes
17130;Diouro Joias;A;Cauda Longa;Suporte
19205;Stilohair;A;Cauda Longa;Suporte
19583;Shamah Eletro;A;Cauda Longa;Suporte
18360;Sua Ferramenta;A;Cauda Longa;Suporte
17182;Gate Automotivo;A;Cauda Longa;Suporte
19592;Distribuidora WRS;A;Tecnologia;Ana pontes
18567;HubSales Shop;A;Tecnologia;Suporte
19747;Óculos e óculos;A;Cauda Longa;Suporte
19788;Fa & Cia Design;A;Cauda Longa;Ana Pontes
19790;Konfo;A;Cauda Longa;Suporte
19746;Digicommerce;A;Cauda Longa;Ana Pontes
19302;Acessório Fácil;A;Cauda Longa;Ana Pontes
19277;Lumix Luz & Áudio;A;Cauda Longa;Ana Pontes
19536;Natu Home;A;Cauda Longa;Ana Pontes
19315;Mundo do Militar;A;Linha Branca;Ana pontes 
19451;COPEL COLCHÕES;AAA;Móveis;Eve
19842;Macrolince;A;Cauda Longa;Suporte
19543;Lojas Monaco;A;Cauda Longa;Ana Pontes
19702;Obbamix;AA;Cauda Longa;Ana Pontes 
15889;ITX Tecnologia;A;Cauda Longa;Ana Pontes
19020;Buy Uai e-commerce;A;Cauda Longa;Suporte
19300;LOJA DE ESPORTES;A;Cauda Longa;Suporte
19552;Gráfica Umuarama;A;Cauda Longa;Ana Pontes
17205;Stresser Presentes;A;Cauda Longa;Suporte
19615;FM MOTOS;A;Cauda Longa;Ana Pontes
16467;Hevvy;A;Cauda Longa;Ana Pontes
19520;Loop Eletronicos;A;Cauda Longa;Ana Pontes
19632;Ágil Vendas;A;Cauda Longa;Suporte
17833;Audiocerto;A;Cauda Longa;Ana Pontes
18124;Bebês Catitos;A;Cauda Longa;Ana Pontes
19558;Gaveta de Cueca;A;Cauda Longa;Ana Pontes
18931;Vanessa Arts;A;Cauda Longa;Ana Pontes
19043;HOSPINET;AAA;Cauda Longa;Tatiana
18958;Devise;A;Cauda Longa;Ana Pontes
19454;I-Net Magazine;A;Cauda Longa;Suporte
19547;Painel RBL;A;Móveis;Ana pontes
17315;Casa Moderna Móveis;A;Móveis;Ana pontes
17321;Una Prata;A;Cauda Longa;Ana Pontes
19899;Atcink;A;Cauda Longa;Suporte
18461;I Need Acessórios;A;Tecnologia;Ana pontes
19950;Sixer Tecnologia;A;Cauda Longa;Suporte
19785;Wp Connect;A;Cauda Longa;Ana Pontes
16829;Keeky;A;Cauda Longa;Ana Pontes
18157;Magrellas Sports;A;Cauda Longa;Suporte
16582;Trybo design;A;Cauda Longa;Ana Pontes
19139;ClimaRio;AAA;Linha Branca;Leonardo Karlik
19730;Negócio Ta Feito;A;Tecnologia;Ana pontes
19756;Kajet;A;Cauda Longa;Ana Pontes
19456;AYUMI & YURI;A;Cauda Longa;Ana Pontes
19898;Filhos do arquiteto;A;Cauda Longa;Suporte
19953;Papelaria Totypel;A;Cauda Longa;Ana Pontes
15927;Madareli Comércio e Distribuição;A;Cauda Longa;Ana Pontes
18027;Lux Decoracoes;A;Cauda Longa;Ana Pontes
19751;Tecbike;A;Cauda Longa;Suporte
19827;Evalle;A;Cauda Longa;Ana Pontes
19824;Cybersom10;A;Cauda Longa;Ana Pontes
18337;Summerslim;A;Cauda Longa;Ana Pontes
17561;Niveladores de pisos do brasil;A;Cauda Longa;Ana Pontes
19857;Fragcenter;A;Cauda Longa;Ana Pontes
19119;Wosmock;A;Cauda Longa;Suporte
18237;Cyraax Store;A;Cauda Longa;Ana Pontes
19422;Nova Supri;A;Tecnologia;Ana pontes
19709;Eletrônica Santana;A;Tecnologia;Ana pontes
19909;Atual Shopping;AA;Cauda Longa;Ana Pontes
16040;MERCEARIA DA NATUREZA;A;Cauda Longa;Ana Pontes
15719;Aventurar;A;Cauda Longa;Suporte
16645;Virtual Kar;A;Cauda Longa;Ana Pontes
17445;Salva Center;A;Cauda Longa;Ana Pontes
18380;Casa Aliel;A;Cauda Longa;Ana Pontes
18471;SigaEletro;A;Cauda Longa;Ana Pontes
19002;Edecora;A;Cauda Longa;Ana Pontes
19557;BikeR1;AAA;Cauda Longa;Felipe 
19954;Casa do Polidor;A;Cauda Longa;Suporte
20007;StoreGamers;A;Cauda Longa;Suporte
20010;Renova Fone;A;Cauda Longa;Suporte
20046;Navecell;A;Tecnologia;Ana pontes
18453;AMEEI;A;Cauda Longa;Ana Pontes
19975;Clock Brasil;A;Cauda Longa;Ana Pontes
19203;Razze Joias;A;Cauda Longa;Ana Pontes
19399;BETHA PECAS;A;Cauda Longa;Suporte
18949;Casa de Casa;A;Cauda Longa;Ana Pontes
18429;HipPrint;A;Cauda Longa;Ana Pontes
18964;Pink Rio;A;Cauda Longa;Ana Pontes
17337;Hauss Soluções para Casa;A;Cauda Longa;Suporte
18674;Artesian;AA;Cauda Longa;Ana Pontes
19120;ELEVA MUNDI;A;Cauda Longa;Ana Pontes
19065;Meu Biquíni;A;Cauda Longa;Suporte
14448;W. Buscatti;A;Cauda Longa;Suporte
19637;Mpg Clic Store;A;Tecnologia;Ana pontes
19809;Okity;A;Cauda Longa;Ana Pontes
19634;Lúdico Distribuidora;A;Cauda Longa;Ana Pontes
19076;connectimportados;A;Cauda Longa;Suporte
19900;Art Textil;A;Cauda Longa;Suporte
19935;Costa Barros;A;Cauda Longa;Suporte
18972;Madeira Verde;A;Cauda Longa;Ana Pontes
19786;TI2S;A;Tecnologia;Ana pontes
19359;Levme;A;Cauda Longa;Suporte
19480;Mercado InfoWeb;A;Cauda Longa;Suporte
18679;Um Pouko de Tudo;A;Cauda Longa;Ana Pontes
17896;KM Iluminação;A;Cauda Longa;Suporte
17792;Lojas Demóvelli;A;Cauda Longa;Ana Pontes
19671;FilisPet;A;Cauda Longa;Suporte
19955;O Rei das Alianças;A;Cauda Longa;Suporte
19415;BONNEMINI;A;Cauda Longa;Suporte
15176;Atron Shoes;A;Cauda Longa;Suporte
18971;Agromania;A;Cauda Longa;Ana Pontes
17154;Biju Lovers;A;Cauda Longa;Ana Pontes
18347;Crislaine Confecções;A;Cauda Longa;Ana Pontes
19749;Kdonner;A;Cauda Longa;Suporte
19261;Lojão do Esporte;A;Cauda Longa;Ana Pontes
19182;Lustres Amandini;A;Cauda Longa;Ana Pontes
19438;Space Buy;A;Linha Branca;Ana pontes 
17002;Innovine;A;Móveis;Suporte
19610;MARKET;A;Cauda Longa;Ana Pontes
19528;OF BRAZIL MULTICOMERCIAL LTDA;A;Cauda Longa;Ana Pontes
18005;DOM MASCATE;AA;Cauda Longa;Ana Pontes
19846;Artefatos de Madeira Suely;A;Cauda Longa;Ana Pontes
19673;Caravana Online;A;Cauda Longa;Suporte
18014;Brasil na Bagagem;A;Cauda Longa;Suporte
18537;PETC;A;Cauda Longa;Ana Pontes
19703;The Gourmet Tea;A;Cauda Longa;Suporte
18968;Alfatec Store;A;Tecnologia;Ana pontes
17326;Lareiras Chauffage;A;Linha Branca;Ana pontes 
19457;COSTAFRIO;A;Cauda Longa;Suporte
19882;Medsystem Hospitalar;A;Cauda Longa;Ana Pontes
19645;Viva Zero;A;Cauda Longa;Suporte
19991;Natural Banho;A;Cauda Longa;Ana Pontes
17845;Alegria Brinquedos;A;Cauda Longa;Ana Pontes
19518;Cantinho Meu Móveis;AAA;Cauda Longa;Ericka Silvestrini
19923;RIATITA;A;Cauda Longa;Suporte
19178;UTI DA BELEZA COMERCIO DE PRODUTOS DE BELEZA;A;Cauda Longa;Ana Pontes
19260;Offiss Comércio de Móveis;A;Cauda Longa;Suporte
18996;Exclusiva Boutique;A;Cauda Longa;Ana Pontes
19459;TETRA;A;Cauda Longa;Suporte
19943;FORM MONSTER;A;Cauda Longa;Ana Pontes
19470;Vix Shop;A;Tecnologia;Ana pontes
20073;DANGEL;A;Cauda Longa;Ana Pontes
20067;Guimarães Comercial;A;Cauda Longa;Ana Pontes
17961;koontz;A;Cauda Longa;Ana Pontes
19978;Capital da Louça;A;Cauda Longa;Ana Pontes
18946;BKSOUND;A;Cauda Longa;Ana Pontes
20050;Market Games;A;Cauda Longa;Suporte
18099;MegaPresentes;A;Cauda Longa;Ana Pontes
20045;Navecell;A;Móveis;Ana pontes
17428;PAGDEPOIS;A;Tecnologia;Suporte
17690;Pelegrin;AA;Móveis;Ana pontes
17770;Shecom;A;Cauda Longa;Ana Pontes
18082;Coquus Ophicina Gourmet;A;Cauda Longa;Ana Pontes
18564;Rensz Calçados;A;Cauda Longa;Ana Pontes
18615;Isoporlândia;A;Cauda Longa;Suporte
18618;Elétrica JNX;A;Cauda Longa;Ana Pontes
19325;EL SHADDAI;A;Cauda Longa;Ana Pontes
19560;AMG SOM AUTOMOTIVO;A;Cauda Longa;Ana Pontes
19880;Spartanus Fightwear;A;Cauda Longa;Ana Pontes
19962;CONCORDIA INFORMÁTICA;A;Tecnologia;Ana pontes
19986;Saphira Shop;A;Cauda Longa;Ana Pontes
20077;Bmaq;A;Cauda Longa;Ana Pontes
20110;Lig Light Bazar e Importados;A;Cauda Longa;Ana Pontes
20119;Arco-Iris Presentes;A;Cauda Longa;Ana Pontes
20121;Maiart;A;Móveis;Ana pontes
20117;BestMaq;A;Cauda Longa;Ana Pontes
19271;Loja Duracril;A;Cauda Longa;Ana Pontes
19154;Priara;A;Cauda Longa;Ana Pontes
17333;K-Mex;A;Tecnologia;Ana pontes
19892;Loja Virtual Dexter Latina;A;Cauda Longa;Suporte
19220;HIDRALMARCHI;AA;Cauda Longa;Ana Pontes
19604;lOCADRILL MAQUINAS;A;Cauda Longa;Ana Pontes
20040;Gradil10;A;Cauda Longa;Ana Pontes
20068;Fish Ornament;A;Cauda Longa;Ana Pontes
19869;JF Cosméticos;A;Cauda Longa;Suporte
16125;Plugma;A;Cauda Longa;Suporte
19048;MAGAZINE 155;A;Cauda Longa;Suporte
19894;Guina Relojoaria;A;Cauda Longa;Ana Pontes
19980;Coloria;A;Cauda Longa;Ana Pontes
19868;PONTO ANIMAL;A;Cauda Longa;Ana Pontes
19669;Abrakidabra;A;Cauda Longa;Suporte
19712;Emarino;A;Cauda Longa;Suporte
17090;101 Resort Wear;A;Móveis;Suporte
17773;Ferragem Thony;A;Cauda Longa;Suporte
16852;VICENTTINO COMERCIO DIGITAL;A;Cauda Longa;Ana Pontes
19024;Web Cadeiras;A;Cauda Longa;Ana Pontes
18511;JL Distribuidor;A;Cauda Longa;Suporte
19795;Blitz Lingerie;A;Cauda Longa;Ana Pontes
19419;TP LINK do Brasil;A;Cauda Longa;Suporte
19855;Magazine Arivana;A;Cauda Longa;Ana Pontes
18569;Jota Flex;A;Cauda Longa;Suporte
18650;Ecoracional;A;Cauda Longa;Suporte
19989;Fraida;A;Cauda Longa;Suporte
20074;Decora Planejados;A;Cauda Longa;Suporte
17883;Best Bazar;A;Cauda Longa;Ana Pontes
19992;NatuYou;A;Cauda Longa;Ana Pontes
19817;Estilo Sedutor;A;Cauda Longa;Ana Pontes
19759;SPMKT;A;Cauda Longa;Ana Pontes
18510;Alecar Shop;A;Cauda Longa;Suporte
19996;Rebechi Bikes;A;Cauda Longa;Suporte
19847;Easy Deck;A;Cauda Longa;Suporte
19784;Divina Raça;A;Cauda Longa;Suporte
17909;Lojas Conn;A;Cauda Longa;Suporte
17015;Moda Vicio;A;Cauda Longa;Ana Pontes
18685;NanoLentes;A;Cauda Longa;Suporte
17329;Kleber Nogueira Hodel;A;Cauda Longa;Ana Pontes
19614;Gentleman Store;A;Cauda Longa;Ana Pontes
20177;Fitness Health;A;Cauda Longa;Suporte
20144;Briut;A;Cauda Longa;Suporte
20166;Drill;A;Cauda Longa;Suporte
20152;Melhor do Grão;A;Cauda Longa;Ana Pontes
20058;Lia Shop;A;Cauda Longa;Suporte
19902;Impulse;A;Cauda Longa;Ana Pontes
19717;Casa Canto;AAA;Cauda Longa;Paloma
20132;MP Brinquedos;AAA;Cauda Longa;Ericka Silvestrini
20178;EMART;A;Cauda Longa;Suporte
20239;Mirabile Decor;A;Cauda Longa;Ana Pontes
19361;Marivent;A;Cauda Longa;Ana Pontes
19059;Óptica Orquídea;A;Cauda Longa;Ana Pontes
18966;Forma Móveis;A;Cauda Longa;Ana Pontes
19011;Libidus;A;Cauda Longa;Ana Pontes
17398;Flávia Rita;A;Cauda Longa;Ana Pontes
18389;Extreme UV;A;Cauda Longa;Ana Pontes
16716;Niazi Chohfi;A;Cauda Longa;Suporte
19145;Trancil;A;Cauda Longa;Ana Pontes
19574;Jaguar Megastore;A;Cauda Longa;Suporte
17847;Promillus;A;Cauda Longa;Ana Pontes
20062;LOS SANTOS;A;Cauda Longa;Suporte
19595;Lucca Baby;A;Cauda Longa;Ana Pontes
19946;Stick Decor;A;Cauda Longa;Ana Pontes
19164;Guria Perfeita;A;Cauda Longa;Ana Pontes
20038;Grupo AZ;A;Cauda Longa;Ana Pontes
19806;Seo Zé;A;Cauda Longa;Ana Pontes
